ID	content	Câu hỏi/External ID
utc2_a_1664	" 1. bạn hỏi ""27/4 là thành lập trường gì đó pk ạ?"" làm ad buồn quá, ngày 27/04/2018 là ngày kỷ niệm 28 năm thành lập cơ sở ii trước đây mà nay gọi là phân hiệu. ngay bảng treo ở hai cổng giảng đường và vp đã ghi rõ, thậm chí ký túc xá cũng có băng rôn treo, sổ tay sv, mục giới thiệu chung trên website, hay sinh hoạt đầu khóa đều được nhắc đến. ngày đó nghỉ hay không thì chưa có thông báo chính thức bạn nhé."	__import__.utc2_q_1664
utc2_a_1665	" 2. Các bạn đăng ký hội trại có thể theo lớp hoặc theo câu lạc bộ đội nhóm, mỗi trại có khoảng gần 30 thành viên và thời gian hoàn thành trại cho phép cũng kéo dài từ trưa tới chiều nên các bạn yên tâm không việc gì phải vội, kế hoạch tổ chức cắm trại rất rõ, các bạn đọc kỹ nhé. Việc học vẫn là quan trọng nhất chương trình hội trai kéo dài và buổi tối là sôi động nhất các bạn sẽ không bõ lỡ những phần thú vị đâu ạ."	__import__.utc2_q_1665
utc2_a_1666	" 3. AD đã chuyển câu hỏi của bạn về cho Đoàn Thanh niên và chắc chắn sẻ có phản hồi từ Đoàn Vận tải - Kinh tế cho các lớp. Riêng AD cho rằng đây chủ yếu vẫn là cách thức vận động không phù hợp từ phía cá nhân người có nhiệm vụ tuyên truyền, vận động. Mong bạn thông cảm và chờ sự phàn hồi tích cực từ phía Đoàn trường nhé."	__import__.utc2_q_1666
utc2_a_1667	" 3. AD đã chuyển câu hỏi của bạn về cho Đoàn Thanh niên và chắc chắn sẻ có phản hồi từ Đoàn Vận tải - Kinh tế cho các lớp. Riêng AD cho rằng đây chủ yếu vẫn là cách thức vận động không phù hợp từ phía cá nhân người có nhiệm vụ tuyên truyền, vận động. Mong bạn thông cảm và chờ sự phàn hồi tích cực từ phía Đoàn trường nhé."	__import__.utc2_q_1667
utc2_a_1668	 AD phải đọc đi đọc lại mấy lần và tiến hành họp hội đồng mới phân tích được câu hỏi của bạn :). 	__import__.utc2_q_1668
utc2_a_1669	 1. Các bạn inbox nhiệt tình nhé :)	__import__.utc2_q_1669
utc2_a_1670	 2. bạn phải chờ phòng đào tạo thông báo khảo sát nhu cầu mở lớp rồi đăng ký ngay nhé.	__import__.utc2_q_1670
utc2_a_1671	" Phải đợi Hội đồng kỷ luật Sinh viên họp mới có quyết định hình thức kỷ luật cho bạn được ạ. Việc bạn hoạt động năng nổ trong phong trào không liên quan gì đến quyết định của Hội đồng bạn nhé, án tại hồ sơ thôi ạ. 😞 . Nếu bị cảnh cáo thì sau này tốt nghiệp bạn sẽ bị hạ một bậc, XS xuống Giỏi, Giỏi xuống Khá bạn nhé"	__import__.utc2_q_1671
utc2_a_1672	 AD: Các bạn thấy thế nào ạ ? :)	__import__.utc2_q_1672
utc2_a_1673	" Bạn muốn thi lý thuyết thì phải học lý thuyết và muốn được học lý thuyết thì phải có giấy tờ chứng minh bạn không đủ khả năng để học thực hành, ví dụ: chấn thương, bệnh tật... ảnh hưởng đến khả năng vận động không học được thực hành thì mới học lý thuyết thôi bạn :(, cố gắng bạn nhé."	__import__.utc2_q_1673
utc2_a_1674	" AD: Các khung xử lý kỷ luật có quy định rõ trong sổ tay sinh viên , mục ""Chấm dứt hiệu lực của quyết định kỷ luật"" có ghi: "	__import__.utc2_q_1674
utc2_a_1675	" AD: Hiện nay việc trông giữ xe của Trường ta đang do Công đoàn trường quản lý, AD đã chuyển tâm thư của bạn cho đại diện Ban Châp hành Công đoàn và nhận được câu trả lời như sau bạn nhé:"	__import__.utc2_q_1675
utc2_a_1676	" 1. sau khi hết thời gian khiếu nại về điểm rèn luyện (13/04), phòng đào tạo sẽ xét học bổng, công bố danh sách dự kiến sau đó 1 tuần và chốt danh sách 1 tuần nữa là khoảng cuối tháng 4 bạn nhé."	__import__.utc2_q_1676
utc2_a_1677	 2. vẫy có khả năng được xét nếu lớp bạn không có ai có thành tích học tập tốt hơn bạn hoặc bạn nằm trong số sv của lớp được xét học bổng.	__import__.utc2_q_1677
utc2_a_1678	 3. Bạn phải nợ dưới 10 tín chỉ trước khi nhận đồ án và trước khi bảo vệ bạn phải trả hết nợ môn mới được bạn nhé.	__import__.utc2_q_1678
utc2_a_1679	 4. Khoảng giữa tháng 8 bạn nhé.	__import__.utc2_q_1679
utc2_a_1680	" 1. Hội thao sinh viên giờ chỉ còn mỗi môn bóng chuyền đang thi đấu thôi bạn, các nội dung thi khác có kết quả rồi ạ."	__import__.utc2_q_1680
utc2_a_1681	" 2. Hết tuần này bạn nhé, bạn có thể nhờ bạn bè, người thân lên nhận, nhớ trình bày lý do nhé."	__import__.utc2_q_1681
utc2_a_1682	" 3. Hình đang chỉnh một chút, 29/03 sẽ công bố trên Website và Diễn đàn panpage thôi bạn."	__import__.utc2_q_1682
utc2_a_1683	 4. Bạn lên Phòng 10 D3 trao đổi thêm nhé	__import__.utc2_q_1683
utc2_a_1684	 5. Được bạn nhé	__import__.utc2_q_1684
utc2_a_1685	" AD: Bạn yên tâm toàn học buổi tối và thứ 7 thôi bạn nhé, đang gia hạn thời gian đăng ký, bạn tranh thủ nha."	__import__.utc2_q_1685
utc2_a_1686	" 1. bạn mang giấy tờ tùy thân, lên phòng 6 nhà d3 để nhận nhé."	__import__.utc2_q_1686
utc2_a_1687	" 2. Bạn nói AD cũng thấy hồi hộp nữa :), Ban Tổ chức báo là cuối tuần này có kết quả nhé."	__import__.utc2_q_1687
utc2_a_1688	 3. Nếu thi tự do thì cứ trung bình 1 tháng rưỡi thi một lần bạn chú ý thông báo nhé.	__import__.utc2_q_1688
utc2_a_1689	 4. Phải tiến hành khảo sát trước khi mở lớp nên bạn chú ý theo dõi nhé.	__import__.utc2_q_1689
utc2_a_1690	" 1. chắc hệ thống của ngân hàng chưa cập nhật kịp thôi bạn, ngày mai thứ 2 bạn lên phòng 10d3 hỏi xem nhé."	__import__.utc2_q_1690
utc2_a_1691	" 2. Không phiền đâu bạn, AD thấy vui là khác :). Nhưng học kỳ hè ko tổ chức học quốc phòng bạn nhé, bạn phải đăng ký chung với khóa 59 nha :)"	__import__.utc2_q_1691
utc2_a_1692	 3. bạn liên hệ phòng 6 nhà d3 thuộc phòng công tác chính trị và sinh viên để làm lại thẻ nhé.	__import__.utc2_q_1692
utc2_a_1693	" 1. nếu bạn làm mất giấy biên nhận hồ sơ nhập học thì bạn làm cam kết theo mẫu tại phòng 6 nhà d3, để tránh các trường hợp khiếu nại về sau nhé."	__import__.utc2_q_1693
utc2_a_1694	" 2. Điểm rèn luyện bạn nói chắc chỉ là điểm xét tại lớp của bạn thôi, theo quy định số 2496/QĐ-ĐHGTVT, kết quả xét tại lớp phải chuyển về khoa và tổng hợp đưa về Hội đồng Đánh giá rèn luyện SV Phân hiệu sáng nay 23/03 họp, ra thông báo kết quả dự kiến, chờ khiếu nại trong 15 ngày mới ra quyết định công nhận bạn nhé. Trong sổ tay sinh viên của bạn cũng có ghi đấy ạ."	__import__.utc2_q_1694
utc2_a_1695	 1. bạn lên phòng 6 nhà d3 mua bhyt ngay nhé.	__import__.utc2_q_1695
utc2_a_1696	 2. xét điểm rèn luyện xong sẽ xét học bổng bạn nhé.	__import__.utc2_q_1696
utc2_a_1697	" 1. Lấy đủ theo tỉ lệ phần trăm sinh viên của lớp khoảng 10 - 15 %, tùy theo lớp đông hay ít. Xét từ điểm cao và điểm rèn luyện cao tương ứng. Nghĩa là lớp em có nhiều SV XS và Giỏi vượt quá 10 - 15% thì loại trừ theo thứ tự từ cao xuống thấp."	__import__.utc2_q_1697
utc2_a_1698	 2. 3. 4 các bạn lên ngay phòng 10 nhà d3 để hỏi lại nhé các trường hợp này phải trao đổi trực tiếp mới hỗ trợ được :)	__import__.utc2_q_1698
utc2_a_1699	 AD: Bạn nào nhặt được inbox giúp bạn ấy nhé	__import__.utc2_q_1699
utc2_a_1700	 1. Trường hợp này sinh viên đã gặp Đào tạo và xử lý với sinh viên rồi.	__import__.utc2_q_1700
utc2_a_1701	 2. Trường hợp nếu em đã có quyết định giao đồ án rồi thì khong hủy được. trường hợp em chưa có quyết định giao nhà trường đã hủy. em vào trang nộp học phí của em xem nhà trường có tính tiền học phí không nhé.	__import__.utc2_q_1701
utc2_a_1702	 3. Không đăng ký được e nhé	__import__.utc2_q_1702
utc2_a_1703	" 4. Đăng ký theo thông báo của nhà trường, các lớp nay đang học, đợt đăng ký tới thì tháng 06/2018 e nhé"	__import__.utc2_q_1703
utc2_a_1704	" 5. Nhà trường đã tính học phí cho từng sinh viên, nên giờ không thêm vào được e nhé"	__import__.utc2_q_1704
utc2_a_1705	" 5. Nhà trường đã tính học phí cho từng sinh viên, nên giờ không thêm vào được e nhé"	__import__.utc2_q_1705
utc2_a_1706	" 1. Xét theo điểm trung bình học kỳ đó, Nhà trường sẽ xét HB khuyến khích học tập sau khi ra quyết định công nhận kết quả đánh giá Rèn luyện sinh viên trong học kỳ vừa rồi.  AD thấy vui khi các bạn gửi câu hỏi mà, các bạn yên tâm nhé :) chỉ là những câu nào trùng nhau AD sẽ đăng chung thôi :), bạn yên tâm nhé."	__import__.utc2_q_1706
utc2_a_1707	 2. Xét thang điểm 4 nhé bạn.	__import__.utc2_q_1707
utc2_a_1708	" 1. không sao cả bạn nhé, bạn có thể thực hiện khảo sát việc làm và sau đó mang đầy đủ giáy tờ theo thông báo 409 rồi lên phòng 9 nhà d3 vào bất cứ ngày nào trong giờ hành chính để nhận nhé. "	__import__.utc2_q_1708
utc2_a_1709	" 2. Bạn có thể hỏi trược tiếp Thầy hoặc xin các bạn khác trong lớp, nếu ko được nữa thì liên hệ lại với AD nhé :)"	__import__.utc2_q_1709
utc2_a_1710	" 3. Câu hỏi của bạn hơi rối một tí :), AD phải vận công một lúc mới hiểu được. Mỗi năm học có hai học kỳ chính và các học kỳ phụ giúp SV đăng ký trả nợ và học vượt, học cải thiện điểm... . Số học kỳ xét cảnh báo không bao gồm học kỳ phụ. "	__import__.utc2_q_1710
utc2_a_1711	 4. bạn lên phòng 10 nhà d3 để được tư vấn thêm nhé.	__import__.utc2_q_1711
utc2_a_1712	" 5. Bạn lên Phòng 5 nhà D3 để lấy nhé. Tuy nhiên phải thực hiện việc đăng ký xin cấp qua Dịch vụ công, bằng Email sinh viên của bạn nha."	__import__.utc2_q_1712
utc2_a_1713	 1.2.3. các bạn lên phòng 10 nhà d3 để được hỗ trợ ngay nhé	__import__.utc2_q_1713
utc2_a_1714	" 4. bạn vẫn đóng bình thường bằng số tài khoản nào của vietinbank đều được bạn nhé, bạn đăng ký làm lại thẻ qua dịch vụ công rồi lên phòng 6 nhà d3 theo lịch hẹn để được hỗ trợ làm lại thẻ nha."	__import__.utc2_q_1714
utc2_a_1715	" 1. ad cho e hỏi k53 nhận đồ án đợt này thì lúc nào có lịch vậy ạ. cảm ơn ad  1. giao đồ đán xong theo quy định là 13 tuần sẽ bảo vệ bạn nhé, khoảng uần đầu tháng 6 nha bạn."	__import__.utc2_q_1715
utc2_a_1716	" 1. AD đã trả lời nhiều số trước rồi các bạn, quy trình cấp bằng rất rõ ràng và đang trong thời gian thực hiện cuối cùng của khâu ra quyết định, dự kiến trong tháng 4 sẽ làm lễ trao bằng bạn nhé."	__import__.utc2_q_1716
utc2_a_1717	" 2. Nếu bạn đăng ký tháng 6, tháng 7 thì tính vào kỳ trước còn đăng ký tháng 8 thì tính vào kỳ tiếp theo nhé, tốt nhất bạn lên Phòng 5 nhà d3 để hỏi nhé"	__import__.utc2_q_1717
utc2_a_1718	 3. Không được bạn nhé	__import__.utc2_q_1718
utc2_a_1719	 4. Có bạn nhé	__import__.utc2_q_1719
utc2_a_1720	 5. các bạn làm đơn gửi phòng 9 nhà d3 để được hỗ trợ nhé	__import__.utc2_q_1720
utc2_a_1721	" 6. bạn lên phòng 10 nhà d3 hỏi nhé, đào tạo thường căn cứ vào nhu cầu thực tế để mở lớp nên có thể bạn sẽ phải làm đơn tập hợp chữ ký của những bạn cùng nhu cầu nha."	__import__.utc2_q_1721
utc2_a_1722	 7. bạn lên phòng 10 nhà d3 để hỏi nhé	__import__.utc2_q_1722
utc2_a_1723	" 8. xét học bổng theo từng kỳ bạn nhé. ad cũng đã có nhiều lần trao đổi về số lượng tín chỉ tối thiểu rồi các bạn, nếu các bạn năm nhất chỉ được xếp nhiêu đó chỉ thì các bạn vẫn hoàn toàn được xét hb thôi ạ."	__import__.utc2_q_1723
utc2_a_1724	 9. bạn lên phòng 6 nhà d3 xin gxnsv nhé.	__import__.utc2_q_1724
utc2_a_1725	" 1. Vẫn tổ chức thi bình thường bạn nhé, bạn liên hệ văn phòng đoàn dãy nhà E2 nhé."	__import__.utc2_q_1725
utc2_a_1726	" 2. Không biết là bạn học anh văn A hay B, nếu là A thì không tính, còn B thì tính như các môn bình thường bạn nhé."	__import__.utc2_q_1726
utc2_a_1727	" 3. Thường thì 15 tín chỉ trở lên mới được xét HB khuyến khích học tập bạn nhé. Tuy nhiên, vì lý do khách quan mà cả lớp bạn chỉ được đăng ký dưới 15 tín chỉ thì vẫn xét nhé. Mức tín chỉ tối thiểu 1 kỳ đăng ký là 12."	__import__.utc2_q_1727
utc2_a_1728	" 4. nếu bạn không đăng ký thì sẽ không có danh sách đóng học phí đồng nghĩa với việc bị thôi học luôn bạn nhé. bạn cần lên phòng 9 nhà d3 trao đổi ngay với đại diện phòng đào tạo, cần thiết thì làm đơn nếu muốn tiếp tục học bạn nhé."	__import__.utc2_q_1728
utc2_a_1729	" 5. Thành thật xin lỗi bạn, bạn có thể xem ở mục Dịch vụ công, phần đăng ký học phần hoặc vào Đào tạo - lịch học lịch thi, hay thông báo mới để xem nhé."	__import__.utc2_q_1729
utc2_a_1730	" 6. Tùy theo tùng Bộ môn bạn nhé, bạn lên Phòng 5 nhà D3 để trao đổi cụ thể hơn nhé."	__import__.utc2_q_1730
utc2_a_1731	" 7. Thông báo đăng ký học phần kèm thông báo học phí đó bạn, từ 19/03 và sau 2 tuần có đợt bổ sung bạn nhé."	__import__.utc2_q_1731
utc2_a_1732	" ad: ad rất thông cảm với bạn về vấn đề này, hồi 2007 ad ở ký túc xá đại học quốc gia cũng vậy, ""công ty n h"" tài trợ máy tính cho tất cả các phòng tại ktx và cài pass truy cập mạng, thậm chí khóa luôn cả dàn máy. thế là từ một phòng 8 người đã chật lại thêm một cái tủ chình ình ra giữa phòng. ""những tinh hoa của đất nước"" của phòng ad phải học cách sống chung với cái ""bùng binh"" đó, một thời gian sau chịu không nổi, anh em hùn tiền trải nghiệm đời sống văn hóa mới 50.000/1 tháng(hồi đó tháng ad sang chảnh nhất phòng cũng chỉ nhận được 500k/1 tháng học bổng utachi - tạm dịch ""mẹ ta chi"" :) ). thế nhưng chỉ đúng hôm nhập pass là còn thấy ổn, còn lại là chỉ hiện hình chứ không hiện hồn. ad rất ghi nhận những phản ánh của các bạn, ad nói vậy không phải ngụy biện cho vấn đề mạng của ktx trường ta, nhưng hy vọng các bạn nhìn nhận vấn đề toàn diện hơn và nếu phòng bạn bị liên tục như vậy thay vì gửi tự sự lên diễn đàn, bạn có thể lên trực tiếp gặp ban ql ktx để trao đổi tìm giải pháp, nhà trường luôn hỗ trợ. nếu ban ql ktx nắm được thông tin cụ thể ad tin chắc chắn vấn đề sẽ được giải quyết."	__import__.utc2_q_1732
